
cursor_ 1,cursor_ 2,cursor_ 3,cursor_ 4,cursor_ 5,cursor_ 6,cursor_ 7,cursor_ 8,cursor_ 9,cursor_10,cursor_11,cursor_12,cursor_13,cursor_14,cursor_15,cursor_16,cursor_17,cursor_18,cursor_19,cursor_20,cursor_21,cursor_22,cursor_23,cursor_24,cursor_25,cursor_26,cursor_27,cursor_28,cursor_29,cursor_30,colour_ 1,colour_ 2,colour_ 3,colour_ 4,colour_ 5,colour_ 6,colour_ 7,colour_ 8,colour_ 9,colour_10,colour_11,colour_12,colour_13,colour_14,colour_15,colour_16,colour_17,colour_18,colour_19,colour_20,colour_21,colour_22,colour_23,colour_24,colour_25,colour_26,colour_27,colour_28,colour_29,colour_30,target_ 1,target_ 2,target_ 3,target_ 4,target_ 5,target_ 6,target_ 7,target_ 8,target_ 9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30
0.0256297598125366,0.0101995982927441,0.00496903506569584,0.0101995982927441,0.01516863335844,0.0358293581052808,0.122918235835635,NaN,0.0203991965854883,0.01516863335844,0.102519039250146,0.184377353753452,0.0562285546907691,0.01516863335844,0.01516863335844,0.0203991965854883,0.01516863335844,0.0203991965854883,0.0203991965854883,0.0358293581052808,0.0768892794376098,0.0203991965854883,0.01516863335844,0.0101995982927441,0.01516863335844,0.0256297598125366,0.0203991965854883,0.0256297598125366,0.01516863335844,0.01516863335844,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643,0.305888697071643
0.0256297598125366,0.0101995982927441,0.00496903506569584,0.0101995982927441,0.01516863335844,0.0358293581052808,0.128148799062683,NaN,0.0203991965854883,0.01516863335844,0.102519039250146,0.215237676793037,0.0562285546907691,0.01516863335844,0.01516863335844,0.0203991965854883,0.01516863335844,0.0203991965854883,0.0256297598125366,0.041059921332329,0.163978157167964,0.0203991965854883,0.01516863335844,0.0101995982927441,0.01516863335844,0.0256297598125366,0.0203991965854883,0.122918235835635,0.01516863335844,0.01516863335844,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147,0.347340193362147
0.0256297598125366,0.0101995982927441,0.00496903506569584,0.0101995982927441,0.01516863335844,0.0358293581052808,0.148547995648171,NaN,0.0203991965854883,0.01516863335844,0.102519039250146,0.256297598125366,0.107488074315842,0.01516863335844,0.01516863335844,0.0203991965854883,0.01516863335844,0.0203991965854883,0.0358293581052808,0.102519039250146,0.205038078500293,0.0203991965854883,0.01516863335844,0.0101995982927441,0.01516863335844,0.0256297598125366,0.0203991965854883,0.1896079169805,0.01516863335844,0.01516863335844,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568,0.388712388512568
0.0256297598125366,0.0101995982927441,0.00496903506569584,0.0101995982927441,0.01516863335844,0.0358293581052808,0.163978157167964,NaN,0.0203991965854883,0.01516863335844,0.102519039250146,0.307557117750439,0.179408318687756,0.01516863335844,0.01516863335844,0.0203991965854883,0.01516863335844,0.0203991965854883,0.0972884760230981,0.194838480207549,0.261528161352414,0.0305987948782325,0.01516863335844,0.0666896811448657,0.01516863335844,0.0256297598125366,0.0203991965854883,0.256297598125366,0.01516863335844,0.01516863335844,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619,0.429431284470619
0.0256297598125366,0.0101995982927441,0.00496903506569584,0.0203991965854883,0.01516863335844,0.0358293581052808,0.163978157167964,NaN,0.0203991965854883,0.01516863335844,0.107488074315842,0.364047200602561,0.235898401539878,0.01516863335844,0.01516863335844,0.102519039250146,0.01516863335844,0.0203991965854883,0.163978157167964,0.261528161352414,0.317756716043184,0.112718637542891,0.01516863335844,0.163978157167964,0.01516863335844,0.0305987948782325,0.0358293581052808,0.317756716043184,0.01516863335844,0.01516863335844,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912,0.468947259026912
0.0256297598125366,0.0101995982927441,0.00496903506569584,0.117949200769939,0.01516863335844,0.0358293581052808,0.163978157167964,NaN,0.041059921332329,0.01516863335844,0.163978157167964,0.40510712193489,0.287157921164951,0.01516863335844,0.01516863335844,0.184377353753452,0.0460289563980249,0.0768892794376098,0.194838480207549,0.327956314335928,0.374246798895305,0.184377353753452,0.01516863335844,0.240867436605574,0.01516863335844,0.0972884760230981,0.163978157167964,0.389676960415097,0.01516863335844,0.0203991965854883,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496,0.506744519861496
0.0256297598125366,0.0101995982927441,0.00496903506569584,0.194838480207549,0.01516863335844,0.0358293581052808,0.174177755460708,NaN,0.0768892794376098,0.01516863335844,0.174177755460708,0.451136078332915,0.34338647585572,0.01516863335844,0.01516863335844,0.246097999832622,0.163978157167964,0.169208720395012,0.246097999832622,0.374246798895305,0.410076157000586,0.246097999832622,0.01516863335844,0.327956314335928,0.143578960582475,0.169208720395012,0.199807515273245,0.435705916813122,0.0512595196250732,0.01516863335844,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853,0.542349806156853
0.0305987948782325,0.0101995982927441,0.00496903506569584,0.261528161352414,0.01516863335844,0.0358293581052808,0.199807515273245,NaN,0.163978157167964,0.01516863335844,0.220468240020085,0.492195999665244,0.389676960415097,0.0512595196250732,0.122918235835635,0.292126956230647,0.1896079169805,0.235898401539878,0.281927357937903,0.410076157000586,0.440936480040171,0.307557117750439,0.01516863335844,0.415306720227634,0.225437275085781,0.230667838312829,NaN,0.49716503473094,0.133117834128379,0.0716587162105615,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229,0.575340173308229
0.0768892794376098,0.0512595196250732,0.087088877730354,0.338417440790024,0.0768892794376098,0.0358293581052808,0.230667838312829,NaN,0.199807515273245,0.01516863335844,0.26649719641811,0.49716503473094,0.42027575529333,0.138348397355427,0.199807515273245,0.364047200602561,0.240867436605574,0.287157921164951,0.327956314335928,0.456366641559963,0.466566239852707,0.369016235668257,0.01516863335844,0.507626161185036,0.312787680977488,0.261528161352414,0.261528161352414,0.533255920997573,0.210007113565989,0.163978157167964,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814,0.605349715932814
0.163978157167964,0.102519039250146,0.163978157167964,0.410076157000586,0.163978157167964,0.0358293581052808,0.256297598125366,NaN,0.246097999832622,0.01516863335844,0.327956314335928,0.512595196250732,0.440936480040171,0.1896079169805,0.256297598125366,0.415306720227634,0.271727759645159,0.348617039082768,0.364047200602561,0.492195999665244,0.476765838145451,0.435705916813122,0.01516863335844,0.59471503891539,0.40510712193489,0.287157921164951,0.34338647585572,0.569085279102854,0.271727759645159,0.225437275085781,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537,0.632075106925537
0.1896079169805,0.174177755460708,0.210007113565989,0.492195999665244,0.199807515273245,0.0358293581052808,0.271727759645159,NaN,0.287157921164951,0.0203991965854883,0.369016235668257,0.522794794543476,0.461335676625659,0.246097999832622,0.312787680977488,0.486965436438196,0.327956314335928,0.40510712193489,0.394645995480793,0.502395597957988,0.492195999665244,0.49716503473094,0.01516863335844,0.687034479872793,0.507626161185036,0.307557117750439,0.384446397188049,0.59471503891539,0.348617039082768,0.271727759645159,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804,0.655279855245804
